TaskID,PersonID,MatchScore,Assigned,Title,Description,StoryPoints,RequiredSkills,Priority,Sprint,EstimatedHours,Name,Role,Skills,MaxHoursPerWeek,TimeZone,SleepingPoint,Availability
T0089,P014,0.53,0,Task 89,Implement feature 89,2,"Selenium, Node.js, Django",Critical,5,11,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0053,P014,0.53,0,Task 53,Implement feature 53,2,"Django, Selenium, Git",High,2,12,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0064,P014,0.93,1,Task 64,Implement feature 64,4,"Agile, React, Kubernetes",Low,1,4,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0134,P014,0.73,1,Task 134,Implement feature 134,5,"Agile, Selenium, Python",Critical,3,14,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0045,P014,0.33,0,Task 45,Implement feature 45,5,"Python, Node.js",High,1,11,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0072,P014,0.53,0,Task 72,Implement feature 72,3,"Git, Python, SQL",High,5,19,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0078,P014,0.53,0,Task 78,Implement feature 78,13,"Git, CI/CD, Agile",Low,1,13,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0099,P014,0.73,1,Task 99,Implement feature 99,4,"Selenium, React, Node.js",Low,3,5,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0030,P014,0.53,0,Task 30,Implement feature 30,13,"Django, Node.js, Kubernetes",Critical,5,8,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0149,P014,0.53,0,Task 149,Implement feature 149,11,"Selenium, Python, Node.js",Low,2,4,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0051,P014,0.63,0,Task 51,Implement feature 51,7,"CI/CD, Agile",Critical,2,19,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0034,P014,0.33,0,Task 34,Implement feature 34,6,Git,High,2,11,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0068,P014,0.63,0,Task 68,Implement feature 68,7,"CI/CD, SQL",Medium,1,11,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0093,P014,0.33,0,Task 93,Implement feature 93,5,"CI/CD, Git",Low,2,13,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0111,P014,0.63,0,Task 111,Implement feature 111,12,"Django, Agile",Medium,1,12,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0118,P014,0.33,0,Task 118,Implement feature 118,8,"Python, Node.js",High,3,16,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0133,P014,0.93,1,Task 133,Implement feature 133,3,"Kubernetes, SQL",Medium,2,15,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0056,P014,0.73,1,Task 56,Implement feature 56,4,"Git, SQL, React",Critical,4,4,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0021,P014,0.33,0,Task 21,Implement feature 21,9,Git,High,5,20,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0076,P014,0.63,0,Task 76,Implement feature 76,9,"Selenium, CI/CD",Low,5,10,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0061,P014,0.93,1,Task 61,Implement feature 61,3,SQL,Critical,2,5,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0031,P014,0.33,0,Task 31,Implement feature 31,13,Python,Medium,4,4,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0127,P014,0.63,0,Task 127,Implement feature 127,11,"CI/CD, Selenium",Critical,3,18,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0067,P014,0.33,0,Task 67,Implement feature 67,5,"CI/CD, Node.js, Python",Low,5,4,Person_14,Frontend Dev,"Agile, Selenium, React, Kubernetes, SQL",40,UTC+5.5,0.75,0.88
T0095,P018,0.2,0,Task 95,Implement feature 95,4,"Node.js, Agile",Medium,3,8,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0079,P018,0.2,0,Task 79,Implement feature 79,12,SQL,Medium,3,15,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0054,P018,0.2,0,Task 54,Implement feature 54,2,"Kubernetes, Agile",Medium,2,11,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0073,P018,0.5,0,Task 73,Implement feature 73,6,"SQL, Selenium",Medium,1,12,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0046,P018,0.6,0,Task 46,Implement feature 46,3,"Selenium, Django, Agile",Low,1,11,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0124,P018,0.8,1,Task 124,Implement feature 124,7,CI/CD,Medium,4,8,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0055,P018,0.5,0,Task 55,Implement feature 55,2,"Python, Django",Critical,4,14,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0003,P018,0.8,1,Task 3,Implement feature 3,11,Selenium,Critical,2,8,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0023,P018,0.2,0,Task 23,Implement feature 23,12,Node.js,Medium,3,13,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0065,P018,0.8,1,Task 65,Implement feature 65,1,Django,Medium,2,8,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0018,P018,0.2,0,Task 18,Implement feature 18,11,"SQL, Python",High,4,14,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0002,P018,0.6,0,Task 2,Implement feature 2,1,"React, Django, Node.js",High,1,20,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0130,P018,0.6,0,Task 130,Implement feature 130,13,"React, Git, Selenium",Medium,5,15,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0028,P018,0.4,0,Task 28,Implement feature 28,6,"Python, Agile, React",Medium,4,8,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0038,P018,0.2,0,Task 38,Implement feature 38,10,"Kubernetes, SQL",Low,4,10,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0070,P018,0.2,0,Task 70,Implement feature 70,11,"Agile, SQL",High,1,20,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0094,P018,0.4,0,Task 94,Implement feature 94,11,"Selenium, Git, Node.js",Medium,3,10,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0027,P018,0.2,0,Task 27,Implement feature 27,9,"Git, Agile, SQL",Low,1,6,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0105,P018,0.8,1,Task 105,Implement feature 105,9,"React, Django",High,5,19,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0015,P018,0.8,1,Task 15,Implement feature 15,9,React,Low,2,6,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0145,P018,0.5,0,Task 145,Implement feature 145,8,"Django, Node.js",Low,2,4,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0037,P018,0.5,0,Task 37,Implement feature 37,1,"Python, Selenium",Low,5,17,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0019,P018,0.8,1,Task 19,Implement feature 19,8,React,Low,1,10,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0022,P018,0.2,0,Task 22,Implement feature 22,5,Agile,Low,2,12,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0140,P018,0.8,1,Task 140,Implement feature 140,5,React,Critical,1,7,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0008,P018,0.2,0,Task 8,Implement feature 8,3,SQL,High,4,11,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0006,P018,0.5,0,Task 6,Implement feature 6,11,"Git, React",Low,1,16,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0063,P018,0.5,0,Task 63,Implement feature 63,5,"Selenium, SQL",Low,4,4,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0043,P018,0.5,0,Task 43,Implement feature 43,5,"Agile, React",High,2,17,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0148,P018,0.8,1,Task 148,Implement feature 148,1,CI/CD,High,2,8,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0017,P018,0.2,0,Task 17,Implement feature 17,5,"Node.js, SQL, Kubernetes",Medium,3,11,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0012,P018,0.5,0,Task 12,Implement feature 12,5,"Selenium, Git",Critical,5,19,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0108,P018,0.4,0,Task 108,Implement feature 108,2,"React, Agile, SQL",Medium,1,18,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0060,P018,0.8,1,Task 60,Implement feature 60,9,CI/CD,Low,4,4,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0098,P018,0.4,0,Task 98,Implement feature 98,2,"Agile, Git, CI/CD",Low,4,14,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0101,P018,0.2,0,Task 101,Implement feature 101,8,"SQL, Git, Node.js",High,4,14,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0116,P018,0.2,0,Task 116,Implement feature 116,1,"Python, Git",Medium,5,14,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0129,P018,0.4,0,Task 129,Implement feature 129,1,"Kubernetes, Selenium, Agile",Critical,3,4,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0100,P018,0.2,0,Task 100,Implement feature 100,9,Git,Critical,3,9,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0058,P018,0.4,0,Task 58,Implement feature 58,4,"Agile, Django, Git",High,4,19,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0057,P018,0.4,0,Task 57,Implement feature 57,6,"SQL, Git, React",High,4,17,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0144,P018,0.2,0,Task 144,Implement feature 144,9,"Node.js, Kubernetes",High,1,16,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0035,P018,0.8,1,Task 35,Implement feature 35,7,Django,High,3,6,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0080,P018,0.5,0,Task 80,Implement feature 80,6,"Agile, CI/CD",Critical,5,14,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0020,P018,0.4,0,Task 20,Implement feature 20,2,"Selenium, Python, Kubernetes",Medium,3,13,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0010,P018,0.8,1,Task 10,Implement feature 10,3,Django,Critical,4,19,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0011,P018,0.2,0,Task 11,Implement feature 11,1,SQL,Medium,4,4,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0121,P018,0.2,0,Task 121,Implement feature 121,12,"Node.js, Git, Python",High,1,5,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0001,P018,0.5,0,Task 1,Implement feature 1,4,"React, Agile",Medium,1,6,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0123,P018,0.2,0,Task 123,Implement feature 123,7,Agile,Medium,2,9,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0050,P018,0.2,0,Task 50,Implement feature 50,3,Git,Critical,5,14,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0005,P018,0.2,0,Task 5,Implement feature 5,11,Node.js,Critical,3,17,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0089,P018,0.6,0,Task 89,Implement feature 89,2,"Selenium, Node.js, Django",Critical,5,11,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0053,P018,0.6,0,Task 53,Implement feature 53,2,"Django, Selenium, Git",High,2,12,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0064,P018,0.4,0,Task 64,Implement feature 64,4,"Agile, React, Kubernetes",Low,1,4,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0077,P018,0.8,1,Task 77,Implement feature 77,12,Django,Critical,4,11,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0081,P018,0.5,0,Task 81,Implement feature 81,5,"Git, Selenium",High,2,7,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0114,P018,0.2,0,Task 114,Implement feature 114,6,"Agile, SQL, Git",Medium,2,16,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0059,P018,0.2,0,Task 59,Implement feature 59,6,SQL,Critical,2,18,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0045,P018,0.2,0,Task 45,Implement feature 45,5,"Python, Node.js",High,1,11,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0048,P018,0.4,0,Task 48,Implement feature 48,4,"SQL, Git, CI/CD",Medium,1,7,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0096,P018,0.8,1,Task 96,Implement feature 96,3,React,High,5,13,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0030,P018,0.4,0,Task 30,Implement feature 30,13,"Django, Node.js, Kubernetes",Critical,5,8,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0047,P018,0.5,0,Task 47,Implement feature 47,8,"CI/CD, Node.js",Critical,5,10,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0051,P018,0.5,0,Task 51,Implement feature 51,7,"CI/CD, Agile",Critical,2,19,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0068,P018,0.5,0,Task 68,Implement feature 68,7,"CI/CD, SQL",Medium,1,11,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0086,P018,0.8,1,Task 86,Implement feature 86,5,CI/CD,Critical,4,18,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0111,P018,0.5,0,Task 111,Implement feature 111,12,"Django, Agile",Medium,1,12,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0133,P018,0.2,0,Task 133,Implement feature 133,3,"Kubernetes, SQL",Medium,2,15,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0090,P018,0.2,0,Task 90,Implement feature 90,5,"SQL, Git, Agile",Critical,3,5,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0021,P018,0.2,0,Task 21,Implement feature 21,9,Git,High,5,20,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0024,P018,0.6,0,Task 24,Implement feature 24,11,"Django, Kubernetes, CI/CD",High,5,19,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0147,P018,0.2,0,Task 147,Implement feature 147,4,Agile,Medium,2,14,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0061,P018,0.2,0,Task 61,Implement feature 61,3,SQL,Critical,2,5,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0106,P018,0.6,0,Task 106,Implement feature 106,5,"Git, React, Django",Medium,3,18,Person_18,Frontend Dev,"Django, React, CI/CD, Selenium",20,UTC+8,0.49,0.53
T0095,P020,0.15,0,Task 95,Implement feature 95,4,"Node.js, Agile",Medium,3,8,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0079,P020,0.75,1,Task 79,Implement feature 79,12,SQL,Medium,3,15,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0115,P020,0.75,1,Task 115,Implement feature 115,1,SQL,High,4,16,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0054,P020,0.45,0,Task 54,Implement feature 54,2,"Kubernetes, Agile",Medium,2,11,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0073,P020,0.75,1,Task 73,Implement feature 73,6,"SQL, Selenium",Medium,1,12,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0112,P020,0.45,0,Task 112,Implement feature 112,5,"Kubernetes, Agile",Low,3,13,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0110,P020,0.15,0,Task 110,Implement feature 110,4,"Git, CI/CD",Critical,5,8,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0032,P020,0.75,1,Task 32,Implement feature 32,13,Kubernetes,Critical,2,12,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0003,P020,0.75,1,Task 3,Implement feature 3,11,Selenium,Critical,2,8,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0150,P020,0.45,0,Task 150,Implement feature 150,1,"Django, Kubernetes",Medium,3,5,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0023,P020,0.15,0,Task 23,Implement feature 23,12,Node.js,Medium,3,13,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0065,P020,0.15,0,Task 65,Implement feature 65,1,Django,Medium,2,8,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0002,P020,0.15,0,Task 2,Implement feature 2,1,"React, Django, Node.js",High,1,20,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0143,P020,0.45,0,Task 143,Implement feature 143,4,"React, Kubernetes",Critical,4,11,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0028,P020,0.15,0,Task 28,Implement feature 28,6,"Python, Agile, React",Medium,4,8,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0094,P020,0.35,0,Task 94,Implement feature 94,11,"Selenium, Git, Node.js",Medium,3,10,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0027,P020,0.35,0,Task 27,Implement feature 27,9,"Git, Agile, SQL",Low,1,6,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0004,P020,0.15,0,Task 4,Implement feature 4,13,"CI/CD, Git, Django",Critical,4,10,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0105,P020,0.15,0,Task 105,Implement feature 105,9,"React, Django",High,5,19,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0015,P020,0.15,0,Task 15,Implement feature 15,9,React,Low,2,6,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0109,P020,0.15,0,Task 109,Implement feature 109,8,Python,High,5,12,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0019,P020,0.15,0,Task 19,Implement feature 19,8,React,Low,1,10,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0022,P020,0.15,0,Task 22,Implement feature 22,5,Agile,Low,2,12,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0071,P020,0.55,0,Task 71,Implement feature 71,8,"Kubernetes, React, SQL",Low,4,15,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0140,P020,0.15,0,Task 140,Implement feature 140,5,React,Critical,1,7,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0122,P020,0.45,0,Task 122,Implement feature 122,6,"React, Selenium",High,4,8,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0107,P020,0.15,0,Task 107,Implement feature 107,11,"Git, Node.js, React",Medium,2,13,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0006,P020,0.15,0,Task 6,Implement feature 6,11,"Git, React",Low,1,16,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0016,P020,0.35,0,Task 16,Implement feature 16,2,"Node.js, Django, SQL",Medium,5,5,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0141,P020,0.15,0,Task 141,Implement feature 141,3,Agile,Critical,4,15,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0043,P020,0.15,0,Task 43,Implement feature 43,5,"Agile, React",High,2,17,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0148,P020,0.15,0,Task 148,Implement feature 148,1,CI/CD,High,2,8,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0040,P020,0.75,1,Task 40,Implement feature 40,10,Kubernetes,High,1,13,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0128,P020,0.45,0,Task 128,Implement feature 128,8,"Django, SQL",Low,2,16,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0075,P020,0.45,0,Task 75,Implement feature 75,8,"Kubernetes, Python",Medium,3,12,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0017,P020,0.55,0,Task 17,Implement feature 17,5,"Node.js, SQL, Kubernetes",Medium,3,11,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0012,P020,0.45,0,Task 12,Implement feature 12,5,"Selenium, Git",Critical,5,19,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0108,P020,0.35,0,Task 108,Implement feature 108,2,"React, Agile, SQL",Medium,1,18,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0060,P020,0.15,0,Task 60,Implement feature 60,9,CI/CD,Low,4,4,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0136,P020,0.55,0,Task 136,Implement feature 136,1,"Kubernetes, Node.js, SQL",High,5,7,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0142,P020,0.35,0,Task 142,Implement feature 142,7,"Agile, SQL, Python",Low,4,17,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0044,P020,0.35,0,Task 44,Implement feature 44,8,"CI/CD, Kubernetes, Git",Critical,2,20,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0146,P020,0.75,1,Task 146,Implement feature 146,4,Kubernetes,Medium,5,10,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0101,P020,0.35,0,Task 101,Implement feature 101,8,"SQL, Git, Node.js",High,4,14,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0087,P020,0.15,0,Task 87,Implement feature 87,5,"Python, React",Critical,1,6,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0100,P020,0.15,0,Task 100,Implement feature 100,9,Git,Critical,3,9,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0058,P020,0.15,0,Task 58,Implement feature 58,4,"Agile, Django, Git",High,4,19,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0057,P020,0.35,0,Task 57,Implement feature 57,6,"SQL, Git, React",High,4,17,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0035,P020,0.15,0,Task 35,Implement feature 35,7,Django,High,3,6,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0020,P020,0.55,0,Task 20,Implement feature 20,2,"Selenium, Python, Kubernetes",Medium,3,13,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0042,P020,0.75,1,Task 42,Implement feature 42,11,SQL,Critical,2,13,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0117,P020,0.15,0,Task 117,Implement feature 117,2,Git,Critical,1,8,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0001,P020,0.15,0,Task 1,Implement feature 1,4,"React, Agile",Medium,1,6,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
T0082,P020,0.35,0,Task 82,Implement feature 82,12,"Django, Kubernetes, Node.js",Medium,2,10,Person_20,DevOps,"Selenium, SQL, Kubernetes",40,UTC+3,0.12,0.61
